UniqueID,MeasurementID,AcresBurned,Latitude,Longitude,Month,Year,LocationID,Location,Rainfall,MinTemp,MaxTemp,AvgTemp
2016-9-CA-085-4474,2016-CA-085,4474,37.10632,-121.85318,9,2016,CA-085,Santa Clara,29.64,48.6,71.2,59.9
2016-7-CA-089-441,2016-CA-089,441,40.36873,-122.72913,7,2016,CA-089,Shasta,57.21,44.1,68.5,56.3
2016-9-CA-089-75,2016-CA-089,75,40.68192,-122.4096,9,2016,CA-089,Shasta,57.21,44.1,68.5,56.3
2016-8-CA-089-35,2016-CA-089,35,40.61213,-122.47091,8,2016,CA-089,Shasta,57.21,44.1,68.5,56.3
2016-6-CA-089-24,2016-CA-089,24,40.61388,-122.46777,6,2016,CA-089,Shasta,57.21,44.1,68.5,56.3
2016-9-CA-089-100,2016-CA-089,100,40,-121.93923,9,2016,CA-089,Shasta,57.21,44.1,68.5,56.3
2016-7-CA-093-23,2016-CA-093,23,41.71847,-122.36924,7,2016,CA-093,Siskiyou,48.93,38.7,61.5,50.1
2016-8-CA-093-33867,2016-CA-093,33867,41.851,-123.118,8,2016,CA-093,Siskiyou,48.93,38.7,61.5,50.1
2016-8-CA-093-710,2016-CA-093,710,41.7813,-122.611,8,2016,CA-093,Siskiyou,48.93,38.7,61.5,50.1
2016-9-CA-093-32,2016-CA-093,32,41.6314,-122.7933,9,2016,CA-093,Siskiyou,48.93,38.7,61.5,50.1
2016-6-CA-093-2860,2016-CA-093,2860,41.623,-123.557,6,2016,CA-093,Siskiyou,48.93,38.7,61.5,50.1
2016-7-CA-093-26,2016-CA-093,26,41.96191,-122.59328,7,2016,CA-093,Siskiyou,48.93,38.7,61.5,50.1
2016-7-CA-095-57,2016-CA-095,57,38.33475,-122.02564,7,2016,CA-095,Solano,22.86,49.6,74.2,61.9
2016-9-CA-097-1547,2016-CA-097,1547,38.80017,-122.82895,9,2016,CA-097,Sonoma,49.56,47.3,69,58.2
2016-6-CA-099-120,2016-CA-099,120,37.17072,-121.42238,6,2016,CA-099,Stanislaus,18.04,50,76.3,63.2
2016-9-CA-101-300,2016-CA-101,300,39.188321,-121.78003,9,2016,CA-101,Sutter,21.39,51.1,77.5,64.3
2016-7-CA-103-88,2016-CA-103,88,40.07846,-122.2071,7,2016,CA-103,Tehama,47.99,48.2,71.1,59.7
2016-8-CA-103-80,2016-CA-103,80,40.19611,-122.26736,8,2016,CA-103,Tehama,47.99,48.2,71.1,59.7
2016-6-CA-103-80,2016-CA-103,80,39.7947,-121.857,6,2016,CA-103,Tehama,47.99,48.2,71.1,59.7
2016-6-CA-103-464,2016-CA-103,464,40.0353,-122.56939,6,2016,CA-103,Tehama,47.99,48.2,71.1,59.7
2016-9-CA-103-360,2016-CA-103,360,40.30594,-122.1295,9,2016,CA-103,Tehama,47.99,48.2,71.1,59.7
2016-6-CA-103-43,2016-CA-103,43,39.93965,-122.40142,6,2016,CA-103,Tehama,47.99,48.2,71.1,59.7
2016-8-CA-107-395,2016-CA-107,395,36.1648,-118.73906,8,2016,CA-107,Tulare,19.73,43.6,68.1,55.8
2016-6-CA-107-0,2016-CA-107,0,35.84883,-118.08591,6,2016,CA-107,Tulare,19.73,43.6,68.1,55.8
2016-10-CA-107-4347,2016-CA-107,4347,35.984,-118.551,10,2016,CA-107,Tulare,19.73,43.6,68.1,55.8
2016-10-CA-107-10,2016-CA-107,10,36.217,-118.551,10,2016,CA-107,Tulare,19.73,43.6,68.1,55.8
2016-9-CA-109-1080,2016-CA-109,1080,37.79635,-120.32484,9,2016,CA-109,Tuolumne,45.14,39.7,63.9,51.8
2016-7-CA-109-32,2016-CA-109,32,37.81434,-120.69521,7,2016,CA-109,Tuolumne,45.14,39.7,63.9,51.8
2016-5-CA-109-85,2016-CA-109,85,37.927613,-120.528836,5,2016,CA-109,Tuolumne,45.14,39.7,63.9,51.8
2016-7-CA-111-15,2016-CA-111,15,33.11645,-116.58542,7,2016,CA-111,Ventura,16.14,46.7,72.5,59.6
2016-6-CA-111-2304,2016-CA-111,2304,34.701,-119.144,6,2016,CA-111,Ventura,16.14,46.7,72.5,59.6
2016-7-CA-111-78,2016-CA-111,78,36.92244,-119.39619,7,2016,CA-111,Ventura,16.14,46.7,72.5,59.6
2016-7-CA-111-45,2016-CA-111,45,34.27619,-118.63264,7,2016,CA-111,Ventura,16.14,46.7,72.5,59.6
2016-8-CA-113-5731,2016-CA-113,5731,38.52513,-122.06788,8,2016,CA-113,Yolo,22.92,49.8,76.3,63.1
2016-7-CA-113-84,2016-CA-113,84,38.8866,-122.04726,7,2016,CA-113,Yolo,22.92,49.8,76.3,63.1
2016-6-CA-113-277,2016-CA-113,277,38.69971,-122.15457,6,2016,CA-113,Yolo,22.92,49.8,76.3,63.1
2016-8-CA-115-400,2016-CA-115,400,36.16965,-121.38775,8,2016,CA-115,Yuba,46.73,49.5,74,61.7
2017-8-CA-001-200,2017-CA-001,200,37.72543,-121.90516,8,2017,CA-001,Alameda,24.97,49.8,71.2,60.5
2017-9-CA-001-22,2017-CA-001,22,37.77982,-122.169,9,2017,CA-001,Alameda,24.97,49.8,71.2,60.5
2017-10-CA-001-116,2017-CA-001,116,37.7393,-121.85663,10,2017,CA-001,Alameda,24.97,49.8,71.2,60.5
2017-9-CA-001-155,2017-CA-001,155,37.63358,-121.49925,9,2017,CA-001,Alameda,24.97,49.8,71.2,60.5
2017-8-CA-001-44,2017-CA-001,44,37.56181,-121.56425,8,2017,CA-001,Alameda,24.97,49.8,71.2,60.5
2017-8-CA-005-10,2017-CA-005,10,38.34421,-120.72274,8,2017,CA-005,Amador,55.94,47.6,71.5,59.5
2017-6-CA-007-111,2017-CA-007,111,39.38416,-121.5786,6,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-7-CA-007-18,2017-CA-007,18,39.53944,-121.54722,7,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-7-CA-007-6033,2017-CA-007,6033,39.45352,-121.41222,7,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-6-CA-007-21,2017-CA-007,21,39.364,-121.4143,6,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-8-CA-007-4016,2017-CA-007,4016,39.57701,-121.30209,8,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-10-CA-007-150,2017-CA-007,150,39.74679,-121.67261,10,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-10-CA-007-6151,2017-CA-007,6151,39.39455,-121.40613,10,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-10-CA-007-8417,2017-CA-007,8417,39.62496,-121.52966,10,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-6-CA-007-91,2017-CA-007,91,39.52499,-121.64897,6,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-7-CA-007-10,2017-CA-007,10,39.50475,-121.33785,7,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-7-CA-007-103,2017-CA-007,103,39.76243,-121.74121,7,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-7-CA-007-14,2017-CA-007,14,39.8629,-121.6268,7,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-7-CA-007-166,2017-CA-007,166,39.37192,-121.53865,7,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-9-CA-007-28,2017-CA-007,28,39.8255,-121.7127,9,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-9-CA-007-143,2017-CA-007,143,40.07613,-121.56858,9,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-9-CA-007-12,2017-CA-007,12,39.44257,-121.60683,9,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-2-CA-007-0,2017-CA-007,0,39.51158,-121.55633,2,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-6-CA-007-134,2017-CA-007,134,39.69717,-121.75417,6,2017,CA-007,Butte,56.41,48.9,73.4,61.1
2017-5-CA-009-15,2017-CA-009,15,38.19906,-120.83484,5,2017,CA-009,Calaveras,51.55,47.7,72.3,60
2017-10-CA-009-130,2017-CA-009,130,38.40234,-120.52953,10,2017,CA-009,Calaveras,51.55,47.7,72.3,60
2017-7-CA-009-117,2017-CA-009,117,38.29113,-120.62177,7,2017,CA-009,Calaveras,51.55,47.7,72.3,60
2017-7-CA-009-22,2017-CA-009,22,38.20176,-120.67848,7,2017,CA-009,Calaveras,51.55,47.7,72.3,60
2017-7-CA-009-59,2017-CA-009,59,38.18303,-120.85322,7,2017,CA-009,Calaveras,51.55,47.7,72.3,60
2017-7-CA-011-70,2017-CA-011,70,39.01224,-122.20127,7,2017,CA-011,Colusa,27.44,50,75.8,62.9
2017-7-CA-013-231,2017-CA-013,231,37.87808,-121.78677,7,2017,CA-013,Contra Costa,26.84,50.3,72.7,61.5
2017-6-CA-013-20,2017-CA-013,20,37.86549,-122.2102,6,2017,CA-013,Contra Costa,26.84,50.3,72.7,61.5
2017-7-CA-013-370,2017-CA-013,370,38.02929,-122.25544,7,2017,CA-013,Contra Costa,26.84,50.3,72.7,61.5
2017-9-CA-015-40,2017-CA-015,40,41.98128,-124.01168,9,2017,CA-015,Del Norte,92.56,43.4,61.5,52.4
2017-7-CA-015-319,2017-CA-015,319,41.478,-123.506,7,2017,CA-015,Del Norte,92.56,43.4,61.5,52.4
2017-6-CA-015-28,2017-CA-015,28,41.93323,-124.19629,6,2017,CA-015,Del Norte,92.56,43.4,61.5,52.4
2017-10-CA-017-29,2017-CA-017,29,38.77921,-120.46234,10,2017,CA-017,El Dorado,73.52,44.2,66.5,55.3
2017-7-CA-017-74,2017-CA-017,74,38.7803,-120.97111,7,2017,CA-017,El Dorado,73.52,44.2,66.5,55.3
2017-10-CA-017-426,2017-CA-017,426,38.848,-120.287,10,2017,CA-017,El Dorado,73.52,44.2,66.5,55.3
2017-12-CA-017-80,2017-CA-017,80,38.869036,-119.61865,12,2017,CA-017,El Dorado,73.52,44.2,66.5,55.3
2017-7-CA-017-13,2017-CA-017,13,38.67474,-121.06088,7,2017,CA-017,El Dorado,73.52,44.2,66.5,55.3
2017-7-CA-017-140,2017-CA-017,140,38.559707,-120.70013,7,2017,CA-017,El Dorado,73.52,44.2,66.5,55.3
2017-9-CA-017-136,2017-CA-017,136,38.5758,-120.915,9,2017,CA-017,El Dorado,73.52,44.2,66.5,55.3
2017-7-CA-017-236,2017-CA-017,236,38.538332,-121.039267,7,2017,CA-017,El Dorado,73.52,44.2,66.5,55.3
2017-6-CA-019-357,2017-CA-019,357,36.27306,-120.65185,6,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-10-CA-019-58,2017-CA-019,58,36.7528,-119.2288,10,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-9-CA-019-237,2017-CA-019,237,36.24653,-120.31598,9,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-9-CA-019-100,2017-CA-019,100,36.09486,-120.52189,9,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-9-CA-019-10,2017-CA-019,10,37.10067,-119.32109,9,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-8-CA-019-69,2017-CA-019,69,36.7279,-119.28241,8,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-8-CA-019-31,2017-CA-019,31,36.099681,-120.443545,8,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-8-CA-019-111,2017-CA-019,111,36.93332,-119.43376,8,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-8-CA-019-102,2017-CA-019,102,36.36113,-120.32685,8,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-7-CA-019-91,2017-CA-019,91,36.95104,-119.65621,7,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-7-CA-019-57,2017-CA-019,57,36.81476,-119.51592,7,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-7-CA-019-1649,2017-CA-019,1649,35.95911,-120.55579,7,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-7-CA-019-1538,2017-CA-019,1538,36.269125,-120.620791,7,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-4-CA-019-126,2017-CA-019,126,36.5355,-120.6585,4,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-4-CA-019-5738,2017-CA-019,5738,36.07228,-120.26561,4,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-4-CA-019-976,2017-CA-019,976,36.530836,-120.206592,4,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-5-CA-019-10343,2017-CA-019,10343,36.12089,-120.37116,5,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-5-CA-019-16,2017-CA-019,16,36.96642,-119.58292,5,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-5-CA-019-18,2017-CA-019,18,36.61332,-120.7109,5,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-5-CA-019-400,2017-CA-019,400,36.45491,-120.2445,5,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-5-CA-019-70,2017-CA-019,70,36.60736,-120.5828,5,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-6-CA-019-76,2017-CA-019,76,36.8005,-119.35901,6,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-6-CA-019-450,2017-CA-019,450,36.616986,-120.369347,6,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-6-CA-019-186,2017-CA-019,186,36.704679,-120.405077,6,2017,CA-019,Fresno,27.16,44.8,69.9,57.3
2017-7-CA-021-0,2017-CA-021,0,39.75425,-122.17657,7,2017,CA-021,Glenn,28.56,48.6,74.1,61.4
2017-8-CA-023-19,2017-CA-023,19,40.39799,-123.57562,8,2017,CA-023,Humboldt,76.72,44.8,64.8,54.8
2017-8-CA-023-30,2017-CA-023,30,40.27582,-123.64281,8,2017,CA-023,Humboldt,76.72,44.8,64.8,54.8
2017-8-CA-023-40,2017-CA-023,40,41.02705,-123.63721,8,2017,CA-023,Humboldt,76.72,44.8,64.8,54.8
2017-8-CA-023-34,2017-CA-023,34,40.03697,-123.64214,8,2017,CA-023,Humboldt,76.72,44.8,64.8,54.8
2017-10-CA-023-20,2017-CA-023,20,40.88516,-123.96844,10,2017,CA-023,Humboldt,76.72,44.8,64.8,54.8
2017-8-CA-023-85,2017-CA-023,85,40.11794,-123.76099,8,2017,CA-023,Humboldt,76.72,44.8,64.8,54.8
2017-10-CA-029-50,2017-CA-029,50,35.21556,-118.56578,10,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-6-CA-029-35,2017-CA-029,35,35.37351,-118.84134,6,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-8-CA-029-338,2017-CA-029,338,34.92907,-118.9267,8,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-8-CA-029-50,2017-CA-029,50,35.70639,-118.47307,8,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-6-CA-029-33,2017-CA-029,33,35.60633,-118.4642,6,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-6-CA-029-206,2017-CA-029,206,35.59804,-118.47939,6,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-6-CA-029-16,2017-CA-029,16,35.188,-119.2877,6,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-9-CA-029-1319,2017-CA-029,1319,35.76,-118.406,9,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-9-CA-029-40,2017-CA-029,40,35.59302,-118.46734,9,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-6-CA-029-1522,2017-CA-029,1522,35.53456,-118.66733,6,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-6-CA-029-1200,2017-CA-029,1200,35.38298,-118.80123,6,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-6-CA-029-10,2017-CA-029,10,35.564124,-118.796513,6,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-10-CA-029-183,2017-CA-029,183,35.19008,-118.76152,10,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-5-CA-029-10,2017-CA-029,10,34.87128,-118.35296,5,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-5-CA-029-19,2017-CA-029,19,35.71704,-118.30601,5,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-5-CA-029-288,2017-CA-029,288,35.41283,-118.84466,5,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-5-CA-029-31,2017-CA-029,31,35.60001,-118.4683,5,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-5-CA-029-41,2017-CA-029,41,35.05076,-118.90004,5,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-5-CA-029-506,2017-CA-029,506,35.4605,-118.85896,5,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-7-CA-029-2940,2017-CA-029,2940,35.77896,-118.89627,7,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-7-CA-029-1626,2017-CA-029,1626,35.59904,-119.08312,7,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-7-CA-029-1350,2017-CA-029,1350,35.543,-118.654,7,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-7-CA-029-1083,2017-CA-029,1083,34.94373,-119.44751,7,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-10-CA-029-184,2017-CA-029,184,35.3091,-118.701,10,2017,CA-029,Kern,9.68,51,76.6,63.8
2017-8-CA-031-2312,2017-CA-031,2312,36.05187,-120.05404,8,2017,CA-031,Kings,8.21,52.4,78.8,65.6
2017-5-CA-031-20,2017-CA-031,20,35.983,-119.91508,5,2017,CA-031,Kings,8.21,52.4,78.8,65.6
2017-7-CA-031-48889,2017-CA-031,48889,35.93273,-120.20014,7,2017,CA-031,Kings,8.21,52.4,78.8,65.6
2017-9-CA-033-21,2017-CA-033,21,39.01748,-122.49327,9,2017,CA-033,Lake,56.99,46.9,70.1,58.5
2017-8-CA-033-62,2017-CA-033,62,38.94599,-122.81135,8,2017,CA-033,Lake,56.99,46.9,70.1,58.5
2017-9-CA-033-58,2017-CA-033,58,39.42604,-123.03344,9,2017,CA-033,Lake,56.99,46.9,70.1,58.5
2017-10-CA-033-87,2017-CA-033,87,39.15016,-122.576,10,2017,CA-033,Lake,56.99,46.9,70.1,58.5
2017-10-CA-033-100,2017-CA-033,100,39.0199,-122.57487,10,2017,CA-033,Lake,56.99,46.9,70.1,58.5
2017-10-CA-033-2207,2017-CA-033,2207,39.01387,-122.64543,10,2017,CA-033,Lake,56.99,46.9,70.1,58.5
2017-7-CA-033-40,2017-CA-033,40,38.86056,-122.62382,7,2017,CA-033,Lake,56.99,46.9,70.1,58.5
2017-9-CA-033-200,2017-CA-033,200,39.44543,-122.85194,9,2017,CA-033,Lake,56.99,46.9,70.1,58.5
2017-6-CA-035-67,2017-CA-035,67,40.03392,-120.1064,6,2017,CA-035,Lassen,28.47,35.4,61.1,48.3
2017-8-CA-035-859,2017-CA-035,859,39.888,-120.066,8,2017,CA-035,Lassen,28.47,35.4,61.1,48.3
2017-8-CA-035-530,2017-CA-035,530,41.11989,-120.74968,8,2017,CA-035,Lassen,28.47,35.4,61.1,48.3
2017-7-CA-035-83733,2017-CA-035,83733,40.07045,-120.14013,7,2017,CA-035,Lassen,28.47,35.4,61.1,48.3
2017-7-CA-035-0,2017-CA-035,0,40.6361,-120.9643,7,2017,CA-035,Lassen,28.47,35.4,61.1,48.3
2017-8-CA-035-6042,2017-CA-035,6042,40.43962,-120.22215,8,2017,CA-035,Lassen,28.47,35.4,61.1,48.3
2017-8-CA-035-157,2017-CA-035,157,40.80968,-120.48641,8,2017,CA-035,Lassen,28.47,35.4,61.1,48.3
2017-8-CA-035-18618,2017-CA-035,18618,40.69573,-119.93499,8,2017,CA-035,Lassen,28.47,35.4,61.1,48.3
2017-9-CA-037-7194,2017-CA-037,7194,34.22957,-118.2674,9,2017,CA-037,Los Angeles,13.69,52.4,75.8,64.1
2017-10-CA-037-50,2017-CA-037,50,34.22551,-118.05545,10,2017,CA-037,Los Angeles,13.69,52.4,75.8,64.1
2017-12-CA-037-15619,2017-CA-037,15619,34.31283,-118.35863,12,2017,CA-037,Los Angeles,13.69,52.4,75.8,64.1
2017-12-CA-037-422,2017-CA-037,422,34.09454,-118.48178,12,2017,CA-037,Los Angeles,13.69,52.4,75.8,64.1
2017-12-CA-037-6049,2017-CA-037,6049,34.45283,-118.58188,12,2017,CA-037,Los Angeles,13.69,52.4,75.8,64.1
2017-6-CA-037-25,2017-CA-037,25,34.29931,-118.37539,6,2017,CA-037,Los Angeles,13.69,52.4,75.8,64.1
2017-6-CA-037-41,2017-CA-037,41,34.10446,-118.70294,6,2017,CA-037,Los Angeles,13.69,52.4,75.8,64.1
2017-6-CA-037-55,2017-CA-037,55,34.03941,-118.58624,6,2017,CA-037,Los Angeles,13.69,52.4,75.8,64.1
2017-6-CA-037-760,2017-CA-037,760,34.37443,-118.49343,6,2017,CA-037,Los Angeles,13.69,52.4,75.8,64.1
2017-6-CA-037-800,2017-CA-037,800,34.55607,-118.60703,6,2017,CA-037,Los Angeles,13.69,52.4,75.8,64.1
2017-7-CA-037-135,2017-CA-037,135,34.792882,-118.851943,7,2017,CA-037,Los Angeles,13.69,52.4,75.8,64.1
2017-8-CA-037-10,2017-CA-037,10,34.23925,-117.85182,8,2017,CA-037,Los Angeles,13.69,52.4,75.8,64.1
2017-8-CA-037-30,2017-CA-037,30,34.52055,-118.62882,8,2017,CA-037,Los Angeles,13.69,52.4,75.8,64.1
2017-9-CA-039-48,2017-CA-039,48,36.94652,-120.90462,9,2017,CA-039,Madera,29.76,45,70.6,57.8
2017-7-CA-039-90,2017-CA-039,90,37.09773,-120.02027,7,2017,CA-039,Madera,29.76,45,70.6,57.8
2017-6-CA-039-25,2017-CA-039,25,37.02081,-119.95136,6,2017,CA-039,Madera,29.76,45,70.6,57.8
2017-5-CA-039-150,2017-CA-039,150,36.90967,-119.79315,5,2017,CA-039,Madera,29.76,45,70.6,57.8
2017-9-CA-039-429,2017-CA-039,429,37.14624,-120.015509,9,2017,CA-039,Madera,29.76,45,70.6,57.8
2017-9-CA-039-1035,2017-CA-039,1035,37.21616,-119.48067,9,2017,CA-039,Madera,29.76,45,70.6,57.8
2017-8-CA-039-12407,2017-CA-039,12407,37.44663,-119.64622,8,2017,CA-039,Madera,29.76,45,70.6,57.8
2017-6-CA-039-1431,2017-CA-039,1431,37.0825,-119.8011,6,2017,CA-039,Madera,29.76,45,70.6,57.8
2017-6-CA-039-157,2017-CA-039,157,37.12759,-120.0193,6,2017,CA-039,Madera,29.76,45,70.6,57.8
2017-7-CA-041-35,2017-CA-041,35,38.08055,-122.77846,7,2017,CA-041,Marin,45.85,48.7,66.3,57.5
2017-6-CA-041-38,2017-CA-041,38,37.9775,-122.65749,6,2017,CA-041,Marin,45.85,48.7,66.3,57.5
2017-6-CA-043-630,2017-CA-043,630,37.3762,-119.9646,6,2017,CA-043,Mariposa,41.99,44.2,69.7,57
2017-6-CA-043-63,2017-CA-043,63,37.36914,-120.0088,6,2017,CA-043,Mariposa,41.99,44.2,69.7,57
2017-9-CA-043-680,2017-CA-043,680,37.37397,-119.83556,9,2017,CA-043,Mariposa,41.99,44.2,69.7,57
2017-9-CA-043-10,2017-CA-043,10,37.76888,-120.15846,9,2017,CA-043,Mariposa,41.99,44.2,69.7,57
2017-9-CA-043-0,2017-CA-043,0,37.73596,-119.78256,9,2017,CA-043,Mariposa,41.99,44.2,69.7,57
2017-8-CA-043-8094,2017-CA-043,8094,37.644,-119.618,8,2017,CA-043,Mariposa,41.99,44.2,69.7,57
2017-8-CA-043-7000,2017-CA-043,7000,37.538,-119.598,8,2017,CA-043,Mariposa,41.99,44.2,69.7,57
2017-8-CA-043-125,2017-CA-043,125,37.62823,-120.30046,8,2017,CA-043,Mariposa,41.99,44.2,69.7,57
2017-10-CA-043-17,2017-CA-043,17,37.41231,-119.87465,10,2017,CA-043,Mariposa,41.99,44.2,69.7,57
2017-7-CA-043-225,2017-CA-043,225,37.4591,-119.921,7,2017,CA-043,Mariposa,41.99,44.2,69.7,57
2017-7-CA-043-36,2017-CA-043,36,37.65963,-120.34802,7,2017,CA-043,Mariposa,41.99,44.2,69.7,57
2017-7-CA-043-81826,2017-CA-043,81826,37.61757,-120.21321,7,2017,CA-043,Mariposa,41.99,44.2,69.7,57
2017-9-CA-045-146,2017-CA-045,146,39.02482,-123.1362,9,2017,CA-045,Mendocino,61.04,45.4,67.9,56.6
2017-7-CA-045-900,2017-CA-045,900,39.30125,-123.28825,7,2017,CA-045,Mendocino,61.04,45.4,67.9,56.6
2017-7-CA-045-20,2017-CA-045,20,39.13207,-123.10227,7,2017,CA-045,Mendocino,61.04,45.4,67.9,56.6
2017-10-CA-045-36523,2017-CA-045,36523,39.24873,-123.16635,10,2017,CA-045,Mendocino,61.04,45.4,67.9,56.6
2017-5-CA-047-1800,2017-CA-047,1800,36.96655,-120.89261,5,2017,CA-047,Merced,13.02,51.3,76.7,64
2017-8-CA-049-28,2017-CA-049,28,41.4844,-120.36659,8,2017,CA-049,Modoc,21.12,35.1,61.3,48.2
2017-8-CA-049-27,2017-CA-049,27,41.64469,-120.31814,8,2017,CA-049,Modoc,21.12,35.1,61.3,48.2
2017-6-CA-049-42,2017-CA-049,42,41.38247,-120.53443,6,2017,CA-049,Modoc,21.12,35.1,61.3,48.2
2017-4-CA-049-380,2017-CA-049,380,41.16716,-120.58342,4,2017,CA-049,Modoc,21.12,35.1,61.3,48.2
2017-7-CA-049-0,2017-CA-049,0,41.338,-120.304,7,2017,CA-049,Modoc,21.12,35.1,61.3,48.2
2017-7-CA-049-15,2017-CA-049,15,41.45589,-120.56933,7,2017,CA-049,Modoc,21.12,35.1,61.3,48.2
2017-7-CA-049-410,2017-CA-049,410,41.72163,-121.30451,7,2017,CA-049,Modoc,21.12,35.1,61.3,48.2
2017-6-CA-049-562,2017-CA-049,562,41.85763,-121.29581,6,2017,CA-049,Modoc,21.12,35.1,61.3,48.2
2017-8-CA-049-7697,2017-CA-049,7697,41.466,-120.321,8,2017,CA-049,Modoc,21.12,35.1,61.3,48.2
2017-8-CA-051-8925,2017-CA-051,8925,38.655,-119.55425,8,2017,CA-051,Mono,26.45,32,59.5,45.8
2017-11-CA-051-370,2017-CA-051,370,38.46111,-119.48284,11,2017,CA-051,Mono,26.45,32,59.5,45.8
2017-6-CA-053-14,2017-CA-053,14,35.80375,-120.52508,6,2017,CA-053,Monterey,25.02,46.6,74.3,60.4
2017-6-CA-053-32,2017-CA-053,32,35.902149,-120.983684,6,2017,CA-053,Monterey,25.02,46.6,74.3,60.4
2017-6-CA-053-42,2017-CA-053,42,35.96275,-121.08753,6,2017,CA-053,Monterey,25.02,46.6,74.3,60.4
2017-8-CA-053-82,2017-CA-053,82,35.86596,-120.64584,8,2017,CA-053,Monterey,25.02,46.6,74.3,60.4
2017-7-CA-053-1816,2017-CA-053,1816,35.86949,-120.57894,7,2017,CA-053,Monterey,25.02,46.6,74.3,60.4
2017-10-CA-053-31,2017-CA-053,31,36.5858,-121.80377,10,2017,CA-053,Monterey,25.02,46.6,74.3,60.4
2017-4-CA-053-10,2017-CA-053,10,36.44141,-121.34695,4,2017,CA-053,Monterey,25.02,46.6,74.3,60.4
2017-9-CA-053-43,2017-CA-053,43,36.17297,-120.87609,9,2017,CA-053,Monterey,25.02,46.6,74.3,60.4
2017-7-CA-053-40,2017-CA-053,40,36.66684,-121.74826,7,2017,CA-053,Monterey,25.02,46.6,74.3,60.4
2017-5-CA-053-17,2017-CA-053,17,36.2771,-120.94328,5,2017,CA-053,Monterey,25.02,46.6,74.3,60.4
2017-5-CA-053-18,2017-CA-053,18,36.1727,-120.86682,5,2017,CA-053,Monterey,25.02,46.6,74.3,60.4
